id,title,tags
2293,Mallrats,sex gameshow slacker shopping mall ex-boyfriendex-girlfriendrelationship jayandsilentbob silentman coke bandleader aftercreditsstinger jasonlee jeremylondon shannendoherty romance comedy kevinsmith
621,Grease,flyingcar streetgang running graduation musical rivalry gossip makeover basedonstagemusical automobileracing nostalgic greaser wolfwhistle schooldance animatedcredits peprally wrongsideofthetracks mooning schoolprincipal johntravolta olivianewton-john stockardchanning romance randalkleiser
792,Platoon,famousscore hero mine vietnamwar village gore jungle fword soldier battle combat 1960s tomberenger charliesheen willemdafoe drama war action oliverstone
1777,Fahrenheit 9/11,usapresident jihad saudiarabia waronterror iraq government war steelhelmet conspiracytheory robertdeniro michaelmoore georgew.bush documentary michaelmoore
642,Butch Cassidy and the Sundance Kid,wyoming historicalfigure lootsharing paulnewman robertredford katharineross history drama western crime georgeroyhill
433,Mary Poppins,londonengland dancing parentskidsrelationship bank brothersisterrelationship famousscore confidence nanny laughing magic chimneysweeper musical liveactionandanimation julieandrews dickvandyke davidtomlinson comedy family fantasy robertstevenson
16619,Ordinary People,posttraumaticstressdisorder depression suicideattempt grief dysfunctionalfamily guilt deathofson grieving donaldsutherland marytylermoore juddhirsch drama robertredford
1725,West Side Story,slum streetgang loveatfirstsight showdown puertorican immigrant highway forbiddenlove musical rivalry feud interracialrelationship sondheim attemptedrape policeman basedonstagemusical obsessivelove liftingfemaleinair younglove moderndayadaptation shakespeareinmoderndress nataliewood richardbeymer russtamblyn crime drama music robertwise
11977,Caddyshack,golf underwear sport golfcourse gopher chevychase rodneydangerfield tedknight comedy haroldramis
20322,The Brothers,independentfilm trackandfield gangsterrap morrischestnut d.l.hughley billbellamy comedy drama romance garyhardwick
16158,The Wood,omarepps richardt.jones tayediggs comedy drama romance rickfamuyiwa
629,The Usual Suspects,law relatives theft criminal criminalmastermind hungarian sibling stephenbaldwin gabrielbyrne chazzpalminteri drama crime thriller bryansinger
10160,A Nightmare on Elm Street 5: The Dream Child,nun baby monster asylum nightmare supernatural resurrection vision torture pregnancy birth disfigurement fetus womb dreams robertenglund lisawilcox erikaanderson horror thriller stephenhopkins
11452,National Lampoon’s Van Wilder,malenudity femalenudity sex college lockerroom doggystyle flirting exposé pug bonbon fraternitypledge greekletter laxative ryanreynolds tarareid timmatheson comedy romance waltbecker
12163,The Wrestler,supermarket heartattack ambition daughter wrestling sport stripper steroids fame barbedwire wrestler redemption mickeyrourke marisatomei evanrachelwood drama romance darrenaronofsky
32275,Duel in the Sun,halfbreed jenniferjones josephcotten gregorypeck western kingvidor
13785,Best in Show,illinois petshop poodle independentfilm mockumentary terrier kimono jaybrazeau parkerposey michaelhitchcock comedy christopherguest
1103,Escape from New York,taxi streetgang usapresident warveteran hostage kidnapping liberationofprisoners antihero gangsterboss dystopia policeoperation attempttoescape cyberpunk reluctanthero kurtrussell leevancleef ernestborgnine sciencefiction action johncarpenter
36739,School Daze,musical samuell.jackson laurencefishburne giancarloesposito comedy drama spikelee
14144,Daddy Day Camp,competition grandfathergrandsonrelationship vomit summercamp toilet rivalry colonel cubagoodingjr. tamalajones paulrae comedy family fredsavage
10622,Mr. Nice Guy,journalist martialarts cook drugdealer jackiechan richardnorton mikilee crime action comedy sammohung
13370,A Mighty Wind,mockumentary folksinger bobbalaban christopherguest johnmichaelhiggins comedy music christopherguest
11191,Mystic Pizza,independentfilm commitment lobster portugueseamerican annabethgish juliaroberts lilitaylor comedy drama romance donaldpetrie
10215,Sliding Doors,doublelife commercial fantasy chance marketing timetravel inflagranti ambiguousending alternativereality gwynethpaltrow johnhannah johnlynch comedy drama fantasy romance peterhowitt
25066,Tales from the Hood,prison childabuse kukluxklan policebrutality ghetto anthology evildoll murder hood dirtycop funeralhome clarencewilliamsiii corbinbernsen davidalangrier crime horror thriller rustycundieff
1523,The Last King of Scotland,dictator 1970s general kidnapping naivety luxury oscaraward charisma polygamy uganda dictatorship forestwhitaker jamesmcavoy simonmcburney drama kevinmacdonald
11361,Halloween 5: The Revenge of Michael Myers,sheriff barn black sequel boogeyman maskedkiller slasher youth psychiatrist killer kitten scythe heroine pitchfork psychotronic michaelmyers donaldpleasence danielleharris elliecornell horror thriller dominiqueothenin-girard
92591,Bernie,prisonvisit funeraldirector funeralhome amateurtheater embezzlement missingpersonscase hiddencorpse estrangedfamilymember jurytrial hick stockbroker corpseinfreezer confessionofcrime duringcreditsstinger jackblack shirleymaclaine matthewmcconaughey comedy crime drama richardlinklater
57612,Dolphins and Whales: Tribes of the Ocean,dolphin whale killerwhale imax 3d manatee conservation darylhannah charlotterampling documentary jean-jacquesmantello
12509,Pollock,artist success relationshipproblems alcoholism independentfilm fallinginlove edharris marciagayharden tombower drama romance edharris
15256,200 Cigarettes,newyear'seve independentfilm relationship womandirector lowereastside benaffleck caseyaffleck davechappelle comedy drama romance risabramongarcia
83686,The Words,plagiarizedbook stolennovel plagiarizednovel aspiringwriter bradleycooper zoesaldana jeremyirons drama thriller brianklugman
80304,Casa De Mi Padre,mexico organizedcrime druglord padre aftercreditsstinger duringcreditsstinger willferrell gaelgarcíabernal génesisrodríguez comedy western mattpiedmont
28053,City Island,secret fetishism stripper familysecrets convict chubbywoman extramaritalaffair andygarcía juliannamargulies stevenstrait drama comedy raymonddefelitta
67913,The Guard,prostitute blackmail drugsmuggle ruralireland dryhumour brendangleeson doncheadle liamcunningham action comedy thriller crime johnmichaelmcdonagh
13991,College,sexuality college girlfriend vomit celebration fraternity fratparty drakebell andrewcaldwell andreemoss comedy debhagan
1443,The Virgin Suicides,michigan 1970s youth family womandirector jameswoods kathleenturner kirstendunst drama romance sofiacoppola
8545,Little Voice,parentskidsrelationship voice loneliness independentfilm singer cowardliness carrierpigeon brendablethyn michaelcaine ewanmcgregor comedy drama markherman
19556,Miss March,sex firsttime virgin roadtrip playboy duringcreditsstinger zachcregger trevormoore raquelalessi comedy romance zachcregger
231576,Wish I Was Here,jew independentfilm homeschooling family strugglingactor zachbraff katehudson joeyking drama comedy zachbraff
16172,Simply Irresistible,restaurant departmentstore kitchen love crab chef irresistible sarahmichellegellar seanpatrickflanery dylanbaker comedy marktarlov
13403,Hedwig and the Angry Inch,transvestism gay sex singer transgender glamrock selfidentity rockodyssey referencetokant militarybrat restaurantchain lgbtinthemilitary childmolestation theatricalmanager johncameronmitchell miriamshor stephentrask comedy music johncameronmitchell
15797,Only the Strong,markdacascos geoffreylewis staceytravis action sheldonlettich
347764,Goddess of Love,alexiskendra elizabethsandy mondascott mystery drama thriller horror jonknautz
13537,Shattered Glass,haydenchristensen petersarsgaard chloësevigny drama history billyray
20794,Novocaine,murder independentfilm drug dentist chelcieross stevemartin lauradern comedy crime thriller davidatkins
31064,The Business of Strangers,rape sex airport authority assistant power revenge independentfilm trust juliastiles stockardchanning frederickweller drama thriller patrickstettner
576,The Wild Bunch,underdog robbery bountyhunter texas mexicanrevolution friendship honor gang shootout soldier steamlocomotive righteousrage williamholden ernestborgnine robertryan adventure western sampeckinpah
13990,The Wackness,comingofage marijuana summer benkingsley famkejanssen joshpeck drama jonathanlevine
11583,The First Great Train Robbery,publichanging strongbox goldtheft britishhistory historicfigure pianoplaying eyepatch horsecarriage openingactionscene unwantedkiss seanconnery donaldsutherland lesley-annedown thriller adventure drama crime michaelcrichton
18602,Morvern Callar,independentfilm womandirector samanthamorton kathleenmcdermott jameswilson drama lynneramsay
27549,Beastmaster 2: Through the Portal of Time,basedonnovel timetravel sequel psychotronic swordandsandal beastmaster warrior timeportal gunfight swordandsorcery marcsinger kariwuhrer sarahdouglas action adventure fantasy sciencefiction sylviotabet
59728,The 5th Quarter,americanfootball lossofbrother funeral sport prayer gymnasium coach basedontruestory numberintitle familyrelationships autoaccident aidanquinn andiemacdowell ryanmerriman drama rickbieber
10930,The Flower of Evil,return suppressedpast bourgeoisie mayorelections suspense wealth familyconflict benoîtmagimel mélaniedoutey suzanneflon drama claudechabrol
32395,The Greatest,womandirector piercebrosnan susansarandon careymulligan drama shanafeste
58882,Snow Flower and the Secret Fan,fan duringcreditsstinger libingbing junji-hyun hughjackman drama history waynewang
7547,Come Early Morning,bar motel one-nightstand beer blonde dog womandirector ashleyjudd lauraprepon jeffreydonovan drama romance joeylaurenadams
35944,Lucky Break,jamesnesbitt oliviawilliams timothyspall action comedy petercattaneo
42222,Julia,friends playwright janefonda vanessaredgrave jasonrobards drama fredzinnemann
13827,"Surfer, Dude",surfing sport matthewmcconaughey jeffreynordling willienelson comedy s.r.bindler
44260,Lake of Fire,noamchomsky billbaird flipbenham documentary tonykaye
9282,11:14,alcohol sex robbery secret gun ambulance vandalism chase arrest police cops murder crash connected henrythomas blakeheron barbarahershey crime drama thriller gregmarcks
38940,Men of War,asia island mercenary independentfilm jungle dolphlundgren charlottelewis bdwong action thriller perrylang
35689,Don McKay,independentfilm thomashadenchurch elisabethshue melissaleo crime mystery thriller jakegoldberger
97614,Deadfall,partner murder ontherun fugitive crime family homecoming crimegoneawry dishonesty siblingsrelations chasesandraces criminalheroes consandscams murderouspair ericbana oliviawilde charliehunnam crime drama thriller stefanruzowitzky
37206,A Shine of Rainbows,orphan rainbow connienielsen aidanquinn johnbell drama family vicsarin
58626,The Hit List,cubagoodingjr. colehauser jonathanlapaglia action thriller williamkaufman
183894,Emma,romolagarai michaelgambon jonnyleemiller romance comedy drama jimo'hanlon
837,Videodrome,suicide tvshow hallucination tvstation radiopresenter toronto dystopia brainwashing pittsburgh jameswoods sonjasmits deborahharry horror mystery sciencefiction davidcronenberg
1555,The Spanish Apartment,paris barcelonaspain alcohol roommate single travel crush student relationship break-up youth celebration groupoffriends romainduris audreytautou kellyreilly drama comedy romance cédricklapisch
244783,Song One,womandirector annehathaway johnnyflynn marysteenburgen drama katebarker-froyland
16564,Winter in Wartime,netherlands worldwarii martijnlakemeier melodyklaver yorickvanwageningen drama history war martinkoolhoven
168027,Freaky Deaky,bombsquad ex-fugitive freaky christianslater michaeljaiwhite crispinglover comedy charlesmatthau
3482,The Train,paris france worldwarii nazis hijackingoftrain artwork trainride painting frenchresistance traincrash nazigermany artthief arttheft burtlancaster paulscofield jeannemoreau action drama thriller war johnfrankenheimer
135595,Trade Of Innocents,dermotmulroney mirasorvino johnbillingsley drama thriller christopherbessette
8982,The Protector,buddhism elephant sydney australia fighter tempel gang animal tonyjaa petchtaiwongkamlao bongkojkhongmalai action crime drama thriller prachyapinkaew
89861,Stiff Upper Lips,italy victorianengland youngwoman georginacates peterustinov prunellascales comedy garysinyor
455,Bend It Like Beckham,londonengland tradition indianlead cultureclash immigration roleofwomen sikh women'ssoccer soccer family womandirector parmindernagra keiraknightley jonathanrhysmeyers comedy drama romance gurinderchadha
57022,Sunshine State,independentfilm alanking angelabassett timothyhutton drama johnsayles
14351,Crossover,streetgang blackpeople sport highschoolsports anthonymackie marcellothedford allenpayne action adventure drama prestona.whitmoreii
147767,Khiladi 786,akshaykumar asinthottumkal himeshreshammiya action comedy ashishr.mohan
10664,[REC]²,religionandsupernatural bloodsample occult swatteam gasmask nightvision freezer foundfootage manuelavelasco ferranterraza claudiasilva thriller horror jaumebalagueró
55567,Standing Ovation,kaylajackson kaylaraparelli saldupree comedy music family stewartraffill
9277,The Sting,chicago bet horserace repayment conman mafiaboss violence ragtime referencetomuttandjeff offtrackbetting stingoperation alley 1930s 20thcentury paulnewman robertredford robertshaw comedy crime drama georgeroyhill
9443,Chariots of Fire,underdog scotland jewry patriotism olympicgames jew olympiansportsteam ambition bencross iancharleson cherylcampbell drama history hughhudson
16186,Diary of a Mad Black Woman,kimberlyelise steveharris tylerperry comedy drama romance darrengrant
7863,Shine,letter jumping childprodigy pool pianist concerthall breakdown geoffreyrush noahtaylor arminmueller-stahl drama scotthicks
138697,Don Jon,pornography sex sexaddiction malefemalerelationship internetporn malemasturbation masturbation josephgordon-levitt scarlettjohansson juliannemoore romance comedy drama josephgordon-levitt
11901,High Plains Drifter,gunslinger desperation outlaw clinteastwood vernabloom mariannahill western clinteastwood
1548,Ghost World,highschoolfriends artclass recordcollector plaster personalad bluesmusic nunchaku pranktelephonecall aftercreditsstinger thorabirch scarlettjohansson stevebuscemi comedy drama terryzwigoff
11889,Iris,basedonnovel newlove loveofone'slife retiree aging alzheimer pflegen love author short-termmemory photographicmemory judidench jimbroadbent katewinslet drama romance richardeyre
33155,Galaxina,android harleydavidson cryogenics spacetravel love parody spaceship space alien motorcycle exercise lasers forcefield metafilm forcefield motorbike cryonics dorothystratten stephenmacht averyschreiber comedy sciencefiction williamsachs
5528,The Chorus,penalty choir diary musical boy'schoir dormitory music boardingschool children principal boys'boardingschool 1940s gérardjugnot françoisberléand kadmerad drama christophebarratier
321,Mambo Italiano,gay fathersonrelationship sex italo-american lovesickness italian canada newlove comingout macho basedonplay gayrelationship family familyfeud lgbt emigrant lukekirby ginettereno paulsorvino comedy romance émilegaudreault
4997,Wonderland,robbery junkie investigation pornostar murder losangeles violence drug valkilmer dylanmcdermott katebosworth crime drama mystery thriller jamescox
925,Do the Right Thing,blackpeople italo-american policebrutality sunglasses cultureclash streetwar heat restaurantcritic radiotransmission punk chaos policeoperation pizzeria pizza money racism hiphopculture dannyaiello ossiedavis rubydee drama spikelee
27451,Harvard Man,gambling sex college basketball mafia drug sarahmichellegellar adriangrenier joeylaurenadams drama jamestoback
73532,Le Havre,poverty policeman shoeshiner northernfrance andréwilms katioutinen blondinmiguel drama comedy akikaurismäki
979,Irreversible,paris prostitute rape sex nudity trauma knife assault police love revenge unsimulatedsex cruelty brutality violence drug dark evil boyfriend rapeandrevenge underpass newfrenchextremism monicabellucci vincentcassel albertdupontel drama thriller crime mystery gasparnoé
193722,R100,dominatrix bdsm naoomori maodaichi shinobuterajima comedy drama hitoshimatsumoto
7913,Rang De Basanti,newdelhiindia students'movement warofindependence student celebration aamirkhan sohaalikhan alicepatten drama rakeyshomprakashmehra
253253,Animals,daviddastmalchian kimshaw johnheard drama collinschiffli
51995,Salvation Boulevard,pastor churchservice spirituality religion jenniferconnelly marisatomei piercebrosnan comedy thriller action drama georgeratliff
13173,The Ten,independentfilm ventriloquistdummy multiplestorylines sabbath brainscan radiationsickness parachutist rubik'scube paulrudd adambrody jonhamm comedy davidwain
22908,A Room for Romeo Brass,rejection friendship youth paddyconsidine andrewshim frankharper drama comedy foreign shanemeadows
70670,Headhunters,deathoflover artthief artgallery policeinvestigation akselhennie nikolajcoster-waldau synnøvemacodylund thriller crime mortentyldum
84204,Grabbers,monster ireland drunk beheaded richardcoyle ruthbradley russelltovey sciencefiction comedy thriller horror jonwright
25248,Saint Ralph,sport independentfilm adambutcher campbellscott michaelkanev comedy drama michaelmcgowan
230266,Miss Julie,lovetriangle love irish valet womandirector 19thcentury jessicachastain colinfarrell samanthamorton drama livullmann
16633,Somewhere in Time,timetravel playwright 1910s christopherreeve janeseymour christopherplummer sciencefiction drama fantasy romance jeannotszwarc
63006,Dum Maaro Dum,goa drugbust raveparty abhishekbachchan bipashabasu deepikapadukone drama action crime foreign rohansippy
91586,Insidious: Chapter 2,hauntedhouse possession demon family ghost brideinblack patrickwilson rosebyrne tysimpkins horror thriller jameswan
215,Saw II,riddle serialkiller tobinbell shawneesmith donniewahlberg horror darrenlynnbousman
333371,10 Cloverfield Lane,kidnapping bunker paranoia basement survivalist apocalypse caraccident captive maryelizabethwinstead johngoodman johngallagherjr. thriller sciencefiction drama dantrachtenberg
9012,Jackass: The Movie,disgust pain stunts musicvideo stuntman stupidity shocking johnnyknoxville bammargera steve-o documentary comedy jefftremaine
345911,Lights Out,suicide darkness basement basedonshortstory fearofthedark ghost teresapalmer mariabello gabrielbateman horror thriller davidf.sandberg
72571,Paranormal Activity 3,witch sistersisterrelationship sequel prequel haunting foundfootage katiefeatherston spraguegrayden laurenbittner horror henryjoost
242512,Ouija,deathofafriend swimmingpool ouija ouijaboard teenager basedonboardgame ghost spiritualism supernaturalhorror oliviacooke anacoto darenkagasoff horror stileswhite
10072,A Nightmare on Elm Street 3: Dream Warriors,grouptherapy nightmare hypnosis trapped alcoholic mentalillness catholicism disfigurement sleepwalking mentalhospital psychotherapist dreams robertenglund patriciaarquette heatherlangenkamp horror thriller chuckrussell
211954,Instructions Not Included,bachelor vespa loretoperalta eugenioderbez jessicalindsey comedy drama eugenioderbez
82990,Paranormal Activity 4,garage poltergeist webcam imaginaryfriend bathtub tricycle foundfootage laptopcomputer videotape evilchild levitation aftercreditsstinger neighborneighborrelationship adoptedchild katiefeatherston kathrynnewton mattshively horror henryjoost
29912,The Robe,crucifixion ancientrome richardburton jeansimmons victormature drama henrykoster
11843,The Return of the Pink Panther,robbery diamant côted'azur inspector panther petersellers christopherplummer herbertlom comedy blakeedwards
11284,Freddy's Dead: The Final Nightmare,amnesia nightmare alternatedimension psychologist memoryloss youth killer disfigurement duringcreditsstinger womandirector halfwayhouse dreams memories robertenglund lisazane shongreenblatt horror thriller comedy racheltalalay
504,Monster,femalenudity prostitute rape sexualabuse desperation deathpenalty motel jobinterview basedontruestory murder betrayal serialkiller poverty prostitution heartbreak mentalillness womandirector ugly charlizetheron christinaricci brucedern crime drama pattyjenkins
173,"20,000 Leagues Under the Sea",diving ocean submarine julesverne captain atlantis deepsea warship divingsuit harpoon ship war scubadiving underwater scuba captainnemo giantsquid kirkdouglas jamesmason paullukas adventure drama sciencefiction richardfleischer
227348,Paranormal Activity: The Marked Ones,supernatural demon foundfootage andrewjacobs richardcabral carlospratts horror thriller christopherb.landon
1955,The Elephant Man,exploitation biography hospital curiosity sideshow disfigurement physicaldeformity freak 19thcentury dignity anthonyhopkins johnhurt annebancroft drama history davidlynch
152532,Dallas Buyers Club,women aids biography basedontruestory hiv drug 1980s matthewmcconaughey jennifergarner jaredleto drama history jean-marcvallée
243940,The Lazarus Effect,terror experiment afterlife paranormal violence death evil researcher possesion oliviawilde markduplass donaldglover thriller horror davidgelb
77,Memento,individual insulin tattoo waitress amnesia motel insurancesalesman revenge memoryloss polaroid flashback neo-noir guypearce carrie-annemoss joepantoliano mystery thriller christophernolan
157547,Oculus,hallucination supernatural mirror skepticism ghost karengillan brentonthwaites kateesackhoff horror mikeflanagan
2295,Clerks II,independentfilm aftercreditsstinger duringcreditsstinger briano'halloran jeffanderson jasonmewes comedy kevinsmith
71,Billy Elliot,workers'quarter dancingclass strike northernengland scholarship ballet jamiebell juliewalters jeanheywood drama comedy music stephendaldry
147773,The Way Way Back,shyness beach bicycle conversation friendship stepfather vacation job neighbor summer teenager waterpark awkwardness liamjames stevecarell tonicollette comedy drama natfaxon
16096,House Party 2,martinlawrence christophermartin christopherreid comedy dougmchenry
24266,The Man from Snowy River,regret river horse ranch australia brumby brumbies colt stockman clancyoftheoverflow tomburlinson terencedonovan kirkdouglas family drama action western romance georget.miller
16508,Doug's 1st Movie,journalism dance daydream friendship pollution cartoon numberintitle kidsandfamily valentine thomasmchugh frednewman chrisphillips animation family comedy mauricejoyce
2895,The Apostle,christianity coma jealousy radiostation texas apostle minister louisiana forgiveness independentfilm preacher robertduvall billybobthornton junecartercash drama robertduvall
15660,Mommie Dearest,ax biography sociopath lawyer mansion docudrama perfection adoptedchild fayedunaway dianascarwid steveforrest drama frankperry
59968,Our Idiot Brother,brothersisterrelationship sistersisterrelationship familyclan idealist duringcreditsstinger paulrudd elizabethbanks zooeydeschanel comedy drama jesseperetz
323677,Race,olympicgames biography sport historicalfigure nazigermany racism africanamerican trackandfield stephanjames jasonsudeikis caricevanhouten action drama stephenhopkins
19848,The Players Club,stripclub stripper dominatrix catfight lisarayemccoy dickanthonywilliams judyannelder drama icecube
256274,"As Above, So Below",paris treasure catacombs scientist singinginacar archaeologist lossoffriend subjectivecamera foundfootage thickaccent femalearcheologist burningcar philosopher'sstone frenchaccent rappinginacar perditaweeks benfeldman edwinhodge horror thriller johnerickdowdle
235271,Addicted,infidelity obsession lie sin interracialrelationship cheatingwife lust attraction deceit temptation hipersexualidad faithfulhusband boriskodjoe brandongonzales cameronmills drama thriller billewoodruff
45153,Eve's Bayou,sistersisterrelationship menstruation superstition independentfilm curse motherdaughterrelationship tavern auntniecerelationship fatherdaughterrelationship allblackcast womandirector jurneesmollett meagangood lynnwhitfield drama kasilemmons
284293,Still Alice,mother professor illness juliannemoore alecbaldwin kristenstewart drama richardglatzer
24973,The Egyptian,egypt jeansimmons victormature genetierney history drama michaelcurtiz
21610,Nighthawks,sylvesterstallone rutgerhauer billydeewilliams action crime thriller brucemalmuth
10283,Friday the 13th Part VIII: Jason Takes Manhattan,newyork boat mask psychopath highschool sewerage timessquare serialkiller teenager jasonvorhees kanehodder jensendaggett scottreeves horror thriller robhedden
8346,My Big Fat Greek Wedding,usa parentskidsrelationship greece cultureclash midlifecrisis restaurant badmother-in-law mother-in-law parents-in-law son-in-law father-in-law patriarch badfather-in-law greek wedding family xenophobia niavardalos johncorbett lainiekazan comedy drama romance joelzwick
122081,Spring Breakers,femalenudity sex florida drugdealer nudity femalefriendship party arthouse drug springbreak youngadult jamesfranco selenagomez vanessahudgens drama crime harmonykorine
10987,Halloween: The Curse of Michael Myers,massmurder nudity halloween attempttoescape cult psychopath escapeagent murder escape slasher doctor niece death evil michaelmyers psychiatric murderhunt halloweennight donaldpleasence paulrudd mariannehagan horror thriller joechappelle
1391,Y Tu Mamá También,mexico sex beach groupsex malefriendship roadtrip comingofage teenager lgbt newmexicancinema gaelgarcíabernal diegoluna maribelverdú drama romance alfonsocuarón
747,Shaun of the Dead,recordcollection flower cheese pub surrey romanticcomedy zombie english tvshowinfilm cricketbat brokenbottle survivalhorror britishpub englishpub you'vegotredonyou simonpegg nickfrost kateashfield horror comedy edgarwright
14745,The Haunting of Molly Hartley,haleybennett jakeweber chacecrawford drama horror mickeyliddell
26748,Lone Star,sheriff familysecrets neo-western darksecrets chriscooper matthewmcconaughey elizabethpeña drama mystery romance johnsayles
11357,Halloween 4: The Return of Michael Myers,sheriff scissors ambulance halloween twist knife sequel murder serialkiller maskedkiller blood niece evil michaelmyers october donaldpleasence elliecornell danielleharris horror thriller dwighth.little
24913,April Fool's Day,island party murder teenmovie slasher aprilfool'sday holidayhorror canuxploitation eliminationderby collegefriends deborahforeman thomasf.wilson lloydberry horror mystery fredwalton
13776,Diner,diner baltimoremaryland fakeaccident gamblingdebt twentysomething 1950s steveguttenberg danielstern mickeyrourke comedy drama barrylevinson
14854,Lone Wolf McQuade,martialarts kungfu texas fbi wheelchair texasranger weapon gunbattle drug fatherdaughterrelationship killingadog chucknorris davidcarradine barbaracarrera action crime drama romance thriller western stevecarver
50357,Apollo 18,moon nasa infection barbecue moonlanding hammer alien mockumentary astronaut alieninfection foundfootage ryanrobbins warrenchristie lloydowen horror thriller sciencefiction gonzalolópez-gallego
13090,Sunshine Cleaning,suicide singleparent sistersisterrelationship cleaninglady newmexico teamwork familybusiness crimescene womandirector amyadams emilyblunt alanarkin comedy drama christinejeffs
192141,No Escape,hotel revolution raceagainsttime engineer coup survival rebellion execution american family americanabroad u.s.embassy foreign owenwilson lakebell piercebrosnan action thriller johnerickdowdle
16441,The Beastmaster,swordfight animal marcsinger tanyaroberts riptorn action fantasy doncoscarelli
29996,Solomon and Sheba,israel egypt religionandsupernatural epic yulbrynner ginalollobrigida georgesanders drama history romance war kingvidor
351819,Fifty Shades of Black,sex black parody spoof millionaire marlonwayans kalihawk fredwillard romance comedy michaeltiddes
14834,Not Easily Broken,morrischestnut tarajip.henson maevequinlan drama romance billduke
22649,A Farewell to Arms,italy nurse loveletter officer priest escape hospital bestfriend pre-code airraid ambulancedriver battleoftheisonzo airattack helenhayes garycooper adolphemenjou drama romance war frankborzage
378200,The Perfect Match,bet match playboy fearofcommitment bestfriend terrencejenkins paulapatton kalihawk comedy romance billewoodruff
20455,Digimon: The Movie,videogame monster lossofenergy egg computer goodvsevil internet basedonvideogame giantegg animaltrainer superherokids anime larajillmiller joshuaseth bobpapenbrook fantasy animation sciencefiction family mamoruhosoda
13193,Saved!,christianity gay comingout independentfilm comingofage lgbtchild jenamalone mandymoore macaulayculkin comedy drama briandannelly
11042,The Barbarian Invasions,fathersonrelationship socialism yuppie professor dyinganddeath cancer money university illness dying familyconflict friend rémygirard stéphanerousseau marie-joséecroze comedy crime drama denysarcand
10786,Robin and Marian,england crusade robinhood kingrichard seanconnery audreyhepburn robertshaw action adventure drama romance richardlester
12484,The Forsaken,vampire fullmoon poster hitchhiker homoeroticism newspaperheadline vampireslayer switchblade guninmouth filmcanister playingchicken bloodsucking trafficviolation virus kerrsmith brendanfehr izabellamiko action adventure horror thriller j.s.cardone
17339,Force 10 from Navarone,gun traitor nazis bridge major colonel blood sergeant battle partisan woman taskforce keithmallory harrisonford robertshaw barbarabach action adventure war thriller guyhamilton
11959,UHF,"loser tvstation gameshow tvstar musicvideo satire cultfilm indianajonesspoofscene musicspoof ""weirdal""yankovic victoriajackson michaelrichards comedy jaylevey"
9900,Grandma's Boy,videogame grandmothergrandsonrelationship manchild stoner gametester lindacardellini allencovert peterdante comedy nicholausgoossen
14662,Slums of Beverly Hills,sex independentfilm moving beverlyhills womandirector nursingschool nomad natashalyonne alanarkin marisatomei comedy drama tamarajenkins
335,Once Upon a Time in the West,showdown bounty bountyhunter lossofbrother sadness blackmail harmonica antihero auction dyinganddeath peasant insanity spaghettiwestern henryfonda claudiacardinale jasonrobards western sergioleone
15745,Made,vincevaughn jonfavreau seancombs action comedy thriller jonfavreau
17431,Moon,moon artificialintelligence clone isolation future dystopia space cloning moonbase samrockwell kevinspacey dominiquemcelligott sciencefiction drama duncanjones
21014,Keeping Up with the Steins,barmitvah party independentfilm darylsabara jamigertz jeremypiven comedy scottmarshall
78394,Sea Rex 3D: Journey to a Prehistoric World,prehistoric dinosaur imax underwaterscene 3d short guillaumedenaiffe norbertferrer chloehollings documentary ronanchapalain
10217,The Sweet Hereafter,canada suffering village paralysis independentfilm lawyer schoolbus vehicularaccident ianholm caerthanbanks sarahpolley drama atomegoyan
46332,Of Gods and Men,monk sunrise medicine hostage evacuation koran protection french community peace faith basedontruestory religion terrorism lambertwilson michaellonsdale olivierrabourdin drama history xavierbeauvois
13996,Bottle Shock,winegarden wine winzer alanrickman chrispine billpullman comedy drama randallmiller
3028,Jekyll and Hyde ... Together Again,doublelife musical jekyllandhyde markblankfield bessarmstrong kristaerrickson comedy horror sciencefiction jerrybelson
1024,Heavenly Creatures,mother sex secret obsession literature nudity fantasy passion love friends murder independentfilm lesbian true relationship melanielynskey katewinslet sarahpeirse drama fantasy peterjackson
343795,90 Minutes in Heaven,hospital church katebosworth haydenchristensen hudsonmeek drama michaelpolish
45658,Everything Must Go,alcohol arizona beer playboy independentfilm salesman pregnant repoman rebeccahall willferrell glennhowerton comedy drama romance danrush
16148,Zero Effect,detective blackmail independentfilm billpullman benstiller ryano'neal comedy crime mystery thriller jakekasdan
4553,The Machinist,factory insomnia postit machinist cleaningbathroomtile osha taunting manhole onearmedman torment departmentofmotorvehicles mother'sday losingweight oldphotograph dostoevsky christianbale jenniferjasonleigh aitanasánchez-gijón thriller drama bradanderson
36351,Light Sleeper,suicide drugdealer redemption addict existentialism willemdafoe susansarandon danadelany drama crime paulschrader
245916,Kill the Messenger,biography jeremyrenner maryelizabethwinstead michaelsheen thriller crime drama mystery michaelcuesta
27585,Rabbit Hole,lossofson trauma toy marriage grief memory crying parkinglot therapy carseat nicolekidman aaroneckhart diannewiest drama johncameronmitchell
1415,Party Monster,newyork hotel basedonnovel birthday bath nightclub donut hallucination costume injection deathofafriend arrest police party friends independentfilm manmanrelationship money drug sethgreen macaulayculkin chloësevigny comedy drama crime fentonbailey
